1559196252276,2019.05.30 14:04:12.276,INFO,5,49.96994
1559196253278,2019.05.30 14:04:13.278,INFO,5,51.510597
1559196254275,2019.05.30 14:04:14.275,INFO,5,52.740852
1559196255279,2019.05.30 14:04:15.279,INFO,5,53.972584
1559196256280,2019.05.30 14:04:16.280,INFO,5,55.32458
1559196257282,2019.05.30 14:04:17.282,INFO,5,56.476585
1559196258283,2019.05.30 14:04:18.283,INFO,5,57.27757
1559196259281,2019.05.30 14:04:19.281,INFO,5,57.77272
1559196260287,2019.05.30 14:04:20.287,INFO,5,59.483734
1559196261284,2019.05.30 14:04:21.284,INFO,5,64.42086
1559196262287,2019.05.30 14:04:22.287,INFO,5,65.65543
1559196263288,2019.05.30 14:04:23.288,INFO,5,63.707867
1559196264296,2019.05.30 14:04:24.296,INFO,5,62.225945
1559196265289,2019.05.30 14:04:25.289,INFO,5,61.881977
1559196266295,2019.05.30 14:04:26.295,INFO,5,62.542046
1559196267293,2019.05.30 14:04:27.293,INFO,5,61.484547
1559196268295,2019.05.30 14:04:28.295,INFO,5,60.28862
1559196269308,2019.05.30 14:04:29.308,INFO,5,59.652973
1559196270298,2019.05.30 14:04:30.298,INFO,5,58.908676
1559196271298,2019.05.30 14:04:31.298,INFO,5,58.54902
1559196272304,2019.05.30 14:04:32.304,INFO,5,58.03105
1559196273301,2019.05.30 14:04:33.301,INFO,5,57.839634
1559196274303,2019.05.30 14:04:34.303,INFO,5,57.70345
1559196275308,2019.05.30 14:04:35.308,INFO,5,57.368374
1559196276310,2019.05.30 14:04:36.310,INFO,5,57.468372
1559196277311,2019.05.30 14:04:37.311,INFO,5,56.85864
1559196278314,2019.05.30 14:04:38.314,INFO,5,56.714344
1559196279313,2019.05.30 14:04:39.313,INFO,5,56.524147
1559196280317,2019.05.30 14:04:40.317,INFO,5,56.24586
1559196281313,2019.05.30 14:04:41.313,INFO,5,55.728878
1559196282318,2019.05.30 14:04:42.318,INFO,5,55.28988
1559196283319,2019.05.30 14:04:43.319,INFO,5,55.5258
1559196284325,2019.05.30 14:04:44.325,INFO,5,56.115685
1559196285320,2019.05.30 14:04:45.320,INFO,5,55.74651
1559196286327,2019.05.30 14:04:46.327,INFO,5,55.444435
1559196287322,2019.05.30 14:04:47.322,INFO,5,55.547386
1559196288324,2019.05.30 14:04:48.324,INFO,5,55.261364
1559196289324,2019.05.30 14:04:49.324,INFO,5,54.926804
1559196290327,2019.05.30 14:04:50.327,INFO,5,54.648216
1559196291331,2019.05.30 14:04:51.331,INFO,5,54.44354
1559196292330,2019.05.30 14:04:52.330,INFO,5,54.276173
